chromosome	start	end	gene	minCopyNumber	maxCopyNumber	somaticRegions	transcriptId	isCanonical	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAlleleCopyNumber
chr17	30968785	30970307	AC138207.9	1.0095	1.0095	1	ENST00000582674	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	30971039	30999911	RNF135	1.0095	1.0095	1	ENST00000328381	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	30971652	30973312	AC138207.4	1.0095	1.0095	1	ENST00000580979	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	30975387	30975954	DPRXP4	1.0095	1.0095	1	ENST00000578053	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	30978610	30980250	AC138207.7	1.0095	1.0095	1	ENST00000584499	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31008154	31008319	AC138207.3	1.0095	1.0095	1	ENST00000585289	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31008497	31022341	AC138207.8	1.0095	1.0095	1	ENST00000579692	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31038575	31051026	AC138207.6	1.0095	1.0095	1	ENST00000579164	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31090787	31095450	AC138207.2	1.0095	1.0095	1	ENST00000583377	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31094350	31094425	MIR4733	1.0095	1.0095	1	ENST00000578268	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31094927	31377677	NF1	1.0095	1.0095	1	ENST00000358273	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31133182	31138518	AC079915.1	1.0095	1.0095	1	ENST00000584382	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31294647	31297239	OMG	1.0095	1.0095	1	ENST00000247271	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31303770	31314054	EVI2B	1.0095	1.0095	1	ENST00000330927	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31305213	31318831	AC134669.1	1.0095	1.0095	1	ENST00000578584	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31317560	31321749	EVI2A	1.0095	1.0095	1	ENST00000247270	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31345519	31346190	AK4P1	1.0095	1.0095	1	ENST00000581275	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31391675	31538211	RAB11FIP4	1.0095	1.0095	1	ENST00000621161	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31465543	31465832	RN7SL79P	1.0095	1.0095	1	ENST00000484117	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31518432	31518729	RN7SL45P	1.0095	1.0095	1	ENST00000578050	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31533171	31533938	AC003101.3	1.0095	1.0095	1	ENST00000624452	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31534883	31534971	MIR4724	1.0095	1.0095	1	ENST00000579485	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31559996	31560083	MIR193A	1.0095	1.0095	1	ENST00000384882	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31560132	31560573	AC003101.2	1.0095	1.0095	1	ENST00000612557	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31563768	31563894	RNU6ATAC7P	1.0095	1.0095	1	ENST00000408111	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31571142	31575659	AC003101.1	1.0095	1.0095	1	ENST00000412403	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31575269	31575358	MIR4725	1.0095	1.0095	1	ENST00000581700	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31575411	31575521	MIR365B	1.0095	1.0095	1	ENST00000362317	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31583162	31637543	AC007923.4	1.0095	1.0095	1	ENST00000578650	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31709568	31709859	AC007923.3	1.0095	1.0095	1	ENST00000578645	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31713753	31713853	RNU6-1134P	1.0095	1.0095	1	ENST00000365156	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31759795	31761385	AC007923.2	1.0095	1.0095	1	ENST00000584218	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31762440	31769048	AC007923.1	1.0095	1.0095	1	ENST00000577970	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31830731	31831750	AC004253.2	1.0095	1.0095	1	ENST00000585025	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31851871	31859244	COPRS	1.0095	1.0095	1	ENST00000302362	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31860904	31901708	UTP6	1.0095	1.0095	1	ENST00000261708	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31873926	31886666	AC004253.1	1.0095	1.0095	1	ENST00000583236	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31937007	32001038	SUZ12	1.0095	1.0095	1	ENST00000322652	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	31963805	31963933	RNA5SP437	1.0095	1.0095	1	ENST00000517249	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32003110	32003326	AC090616.3	1.0095	1.0095	1	ENST00000582184	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32021142	32053504	LRRC37B	1.0095	1.0095	1	ENST00000341671	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32024469	32024583	AC090616.4	1.0095	1.0095	1	ENST00000448026	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32040884	32042828	SH3GL1P1	1.0095	1.0095	1	ENST00000579186	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32051030	32053208	AC090616.6	1.0095	1.0095	1	ENST00000625123	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32083179	32096989	AC090616.2	1.0095	1.0095	1	ENST00000358484	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32088160	32094933	AC090616.5	1.0095	1.0095	1	ENST00000581225	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32106330	32114125	AC090616.1	1.0095	1.0095	1	ENST00000583895	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32111562	32112590	WDR45BP1	1.0095	1.0095	1	ENST00000583470	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32127595	32128454	AC116407.2	1.0095	1.0095	1	ENST00000613639	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32141226	32143135	AC116407.1	1.0095	1.0095	1	ENST00000398832	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32142466	32225727	RHOT1	1.0095	1.0095	1	ENST00000358365	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32150433	32151504	ARGFXP2	1.0095	1.0095	1	ENST00000579304	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32159311	32160371	AC116407.4	1.0095	1.0095	1	ENST00000623319	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32178946	32180074	AC116407.3	1.0095	1.0095	1	ENST00000623905	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32227890	32228108	UBL5P2	1.0095	1.0095	1	ENST00000583788	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32258615	32265404	AC026620.2	1.0095	1.0095	1	ENST00000653149	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32265832	32324659	RHBDL3	1.0095	1.0095	1	ENST00000269051	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32280387	32280953	AC026620.1	1.0095	1.0095	1	ENST00000584815	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32324431	32360700	AC005899.4	1.0095	1.0095	1	ENST00000581915	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32328441	32342173	C17orf75	1.0095	1.0095	1	ENST00000577809	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32328441	32329395	AC005899.3	1.0095	1.0095	1	ENST00000580360	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32343528	32344124	OOSP1P2	1.0095	1.0095	1	ENST00000579644	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32350109	32350202	MIR632	1.0095	1.0095	1	ENST00000385193	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32350117	32381886	ZNF207	1.0095	1.0095	1	ENST00000394670	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32408013	32408309	AC005899.6	1.0095	1.0095	1	ENST00000620729	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32410159	32410746	AC005899.7	1.0095	1.0095	1	ENST00000618199	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32411217	32412420	AC005899.5	1.0095	1.0095	1	ENST00000584721	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32423971	32446038	AC005899.8	1.0095	1.0095	1	ENST00000625127	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32430967	32432841	AC005899.1	1.0095	1.0095	1	ENST00000584125	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32434939	32435028	AC005899.2	1.0095	1.0095	1	ENST00000584353	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32444510	32483319	PSMD11	1.0095	1.0095	1	ENST00000261712	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32486993	32491253	CDK5R1	1.0095	1.0095	1	ENST00000313401	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32492522	32877124	MYO1D	1.0095	1.0095	1	ENST00000318217	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32495774	32500910	AC079336.5	1.0095	1.0095	1	ENST00000650181	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32504567	32505644	AC079336.7	1.0095	1.0095	1	ENST00000623428	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32509954	32523424	AC079336.2	1.0095	1.0095	1	ENST00000578408	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32512869	32519350	AC079336.1	1.0095	1.0095	1	ENST00000583156	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32518322	32518934	AC079336.6	1.0095	1.0095	1	ENST00000624836	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32518953	32531492	AC079336.4	1.0095	1.0095	1	ENST00000584219	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32529008	32530049	AC079336.3	1.0095	1.0095	1	ENST00000577227	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32627739	32686484	AC025211.1	1.0095	1.0095	1	ENST00000582272	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32876759	32881070	AC084809.1	1.0095	1.0095	1	ENST00000435733	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32905662	32906584	AC084809.2	1.0095	1.0095	1	ENST00000444464	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32928153	32944315	TMEM98	1.0095	1.0095	1	ENST00000579849	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	32991847	32997877	SPACA3	1.0095	1.0095	1	ENST00000269053	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33013087	33292988	ASIC2	1.0095	1.0095	1	ENST00000225823	true	q11.2-q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33052107	33052867	AC003687.1	1.0095	1.0095	1	ENST00000578040	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33099969	33100319	AC008133.2	1.0095	1.0095	1	ENST00000624540	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33111858	33131743	AC008133.1	1.0095	1.0095	1	ENST00000584688	true	q11.2	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33529787	33533760	AC011824.3	1.0095	1.0095	1	ENST00000579745	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33534110	33541339	AC011824.4	1.0095	1.0095	1	ENST00000585093	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33580076	33624122	AC011824.2	1.0095	1.0095	1	ENST00000579975	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33627027	33635057	AC011824.1	1.0095	1.0095	1	ENST00000584863	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33680577	33680883	AC024614.1	1.0095	1.0095	1	ENST00000577546	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33688803	33689174	AC024614.2	1.0095	1.0095	1	ENST00000577584	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33692229	33692484	AC024614.3	1.0095	1.0095	1	ENST00000637860	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33791838	33816761	AC024614.4	1.0095	1.0095	1	ENST00000637454	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33931132	34079100	AC024610.2	1.0095	1.0095	1	ENST00000637478	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33935437	34156000	AC004147.4	1.0095	1.0095	1	ENST00000636421	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	33976531	33980851	AC024610.1	1.0095	1.0095	1	ENST00000582685	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34000789	34006772	AC123769.1	1.0095	1.0095	1	ENST00000624332	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34036681	34039872	TLK2P1	1.0095	1.0095	1	ENST00000530992	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34080882	34082224	AC004147.1	1.0095	1.0095	1	ENST00000580658	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34118347	34118882	AC004147.5	1.0095	1.0095	1	ENST00000581727	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34120056	34120167	RNA5SP438	1.0095	1.0095	1	ENST00000516561	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34142947	34147047	AC004147.3	1.0095	1.0095	1	ENST00000577709	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34155566	34165736	AC004147.2	1.0095	1.0095	1	ENST00000583224	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34169372	34183632	LINC01989	1.0095	1.0095	1	ENST00000566930	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34176538	34178166	AC005549.1	1.0095	1.0095	1	ENST00000579438	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34255285	34257203	CCL2	1.0095	1.0095	1	ENST00000225831	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34270221	34272242	CCL7	1.0095	1.0095	1	ENST00000378569	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34285668	34288334	CCL11	1.0095	1.0095	1	ENST00000305869	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34319435	34321402	CCL8	1.0095	1.0095	1	ENST00000394620	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34331862	34332228	AC011193.2	1.0095	1.0095	1	ENST00000582638	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34356480	34358610	CCL13	1.0095	1.0095	1	ENST00000225844	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34360328	34363231	CCL1	1.0095	1.0095	1	ENST00000225842	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34479272	34481789	AC011193.1	1.0095	1.0095	1	ENST00000665501	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34574123	34579369	C17orf102	1.0095	1.0095	1	ENST00000623254	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34581009	34639318	TMEM132E	1.0095	1.0095	1	ENST00000631683	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34614409	34614809	AC005691.1	1.0095	1.0095	1	ENST00000624723	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34725509	34726170	AC005552.1	1.0095	1.0095	1	ENST00000577556	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34837871	34859046	AC022903.1	1.0095	1.0095	1	ENST00000579327	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34927861	34961460	CCT6B	1.0095	1.0095	1	ENST00000314144	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34937306	34938604	AC022903.2	1.0095	1.0095	1	ENST00000649470	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34961540	34963777	ZNF830	1.0095	1.0095	1	ENST00000361952	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	34980494	35009743	LIG3	1.0095	1.0095	1	ENST00000378526	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35005990	35089319	RFFL	1.0095	1.0095	1	ENST00000315249	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35011349	35121493	AC004223.3	1.0095	1.0095	1	ENST00000593039	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35018660	35018991	AC004223.4	1.0095	1.0095	1	ENST00000612426	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35073831	35074374	AC004223.2	1.0095	1.0095	1	ENST00000590309	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35076737	35077007	AC004223.1	1.0095	1.0095	1	ENST00000479840	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35100672	35119813	RAD51D	1.0095	1.0095	1	ENST00000590016	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35093909	35093973	RNU6-840P	1.0095	1.0095	1	ENST00000517275	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35121615	35130732	FNDC8	1.0095	1.0095	1	ENST00000158009	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35128730	35142303	NLE1	1.0095	1.0095	1	ENST00000442241	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35147817	35189345	UNC45B	1.0095	1.0095	1	ENST00000268876	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35164243	35167012	AC022916.4	1.0095	1.0095	1	ENST00000585646	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35188522	35191343	AC022916.2	1.0095	1.0095	1	ENST00000590144	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35190961	35191702	AC022916.3	1.0095	1.0095	1	ENST00000592961	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35192520	35194523	SLC35G3	1.0095	1.0095	1	ENST00000297307	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35231450	35242963	AC022916.1	1.0095	1.0095	1	ENST00000590478	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35243072	35273655	SLFN5	1.0095	1.0095	1	ENST00000299977	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35313486	35325448	AC022706.1	1.0095	1.0095	1	ENST00000664469	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35344231	35344564	AC060766.2	1.0095	1.0095	1	ENST00000588235	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35350305	35373620	SLFN11	1.0095	1.0095	1	ENST00000394566	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35377416	35377678	AC060766.3	1.0095	1.0095	1	ENST00000591442	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35400878	35403006	AC060766.6	1.0095	1.0095	1	ENST00000589099	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35403837	35404373	AC060766.4	1.0095	1.0095	1	ENST00000592117	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35406684	35409768	AC060766.7	1.0095	1.0095	1	ENST00000587012	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35406948	35407818	AC060766.5	1.0095	1.0095	1	ENST00000590539	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35409602	35410228	AC060766.1	1.0095	1.0095	1	ENST00000590824	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35411060	35433196	SLFN12	1.0095	1.0095	1	ENST00000394562	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35435096	35448766	SLFN13	1.0095	1.0095	1	ENST00000285013	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35459481	35460550	AC015911.4	1.0095	1.0095	1	ENST00000588022	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35474923	35522379	SLFN12L	1.0095	1.0095	1	ENST00000361112	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35470069	35470628	AC015911.8	1.0095	1.0095	1	ENST00000592517	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35474904	35537861	AC015911.11	1.0095	1.0095	1	ENST00000651507	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35477994	35478444	AC015911.5	1.0095	1.0095	1	ENST00000587076	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35490009	35491238	E2F3P1	1.0095	1.0095	1	ENST00000589887	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35498218	35499175	AC015911.7	1.0095	1.0095	1	ENST00000587542	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35499690	35510270	AC015911.3	1.0095	1.0095	1	ENST00000592908	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35514766	35515186	TOMM20P2	1.0095	1.0095	1	ENST00000540082	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35522279	35522969	AC015911.10	1.0095	1.0095	1	ENST00000650652	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35540039	35540797	AC015911.2	1.0095	1.0095	1	ENST00000585536	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35548125	35558098	SLFN14	1.0095	1.0095	1	ENST00000415846	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35553205	35554767	AC015911.6	1.0095	1.0095	1	ENST00000588445	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	35561539	35562077	AC015911.9	1.0095	1.0095	1	ENST00000591634	true	q12	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
